script_id,model,prompt_type,language,category,snippet,script_path,run_id,status,elapsed_seconds,energy_joules,avg_power_watts,error_message,energy_joules_raw,avg_power_watts_raw
script_6,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/02_regression_workflow_feature_importance.py,20,ok,12.186923637,190.576945822,15.637822267,,194.560000000,15.964652425
script_6,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/02_regression_workflow_feature_importance.py,21,ok,12.117086293,188.219770772,15.533418367,,192.180000000,15.860248525
script_6,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/02_regression_workflow_feature_importance.py,22,ok,12.190572280,192.915753336,15.824995653,,196.900000000,16.151825811
script_6,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/02_regression_workflow_feature_importance.py,23,ok,12.174148930,188.421120982,15.477149332,,192.400000000,15.803979490
script_6,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/02_regression_workflow_feature_importance.py,24,ok,12.154968675,191.467389667,15.752191123,,195.440000000,16.079021281
script_6,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/02_regression_workflow_feature_importance.py,25,ok,12.180234974,191.089131879,15.688460222,,195.070000000,16.015290380
script_6,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/02_regression_workflow_feature_importance.py,26,ok,12.164781164,188.234182650,15.473700687,,192.210000000,15.800530845
script_6,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/02_regression_workflow_feature_importance.py,27,ok,12.431524820,195.347002779,15.713840869,,199.410000000,16.040671027
script_6,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/02_regression_workflow_feature_importance.py,28,ok,12.233656259,193.991672192,15.857211294,,197.990000000,16.184041452
script_6,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/02_regression_workflow_feature_importance.py,29,ok,12.157199455,189.676660581,15.602002853,,193.650000000,15.928833011
script_6,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/02_regression_workflow_feature_importance.py,30,ok,12.141163872,188.871901493,15.556325858,,192.840000000,15.883156016
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,1,ok,0.094498606,1.539115006,16.287171534,,1.570000000,16.614001692
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,2,ok,0.097870245,1.438013052,14.693056632,,1.470000000,15.019886790
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,3,ok,0.099698711,1.397415455,14.016384370,,1.430000000,14.343214528
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,4,ok,0.100594672,1.457122627,14.485087515,,1.490000000,14.811917673
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,5,ok,0.099032462,1.417633205,14.314833502,,1.450000000,14.641663660
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,6,ok,0.104745616,1.495765974,14.279986418,,1.530000000,14.606816576
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,7,ok,0.095054874,1.468933201,15.453528459,,1.500000000,15.780358617
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,8,ok,0.094981039,1.448957332,15.255227225,,1.480000000,15.582057383
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,9,ok,0.097719157,1.438062432,14.716279557,,1.470000000,15.043109715
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,10,ok,0.098560586,1.467787428,14.892235199,,1.500000000,15.219065357
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,11,ok,0.101491395,1.526829551,15.043931077,,1.560000000,15.370761235
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,12,ok,0.095604524,1.488753558,15.571999065,,1.520000000,15.898829223
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,13,ok,0.111235654,1.553644834,13.967147922,,1.590000000,14.293978080
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,14,ok,0.100452283,1.437169164,14.306983590,,1.470000000,14.633813748
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,15,ok,0.098718337,1.437735870,14.564020364,,1.470000000,14.890850522
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,16,ok,0.095991904,1.518626951,15.820364922,,1.550000000,16.147195080
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,17,ok,0.096687814,1.448399506,14.980166027,,1.480000000,15.306996185
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,18,ok,0.104452942,1.425861628,13.650756036,,1.460000000,13.977586194
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,19,ok,0.100804089,1.447054184,14.355113944,,1.480000000,14.681944102
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,20,ok,0.101659027,1.456774764,14.330008924,,1.490000000,14.656839082
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,21,ok,0.101234277,1.526913585,15.082970220,,1.560000000,15.409800378
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,22,ok,0.099232397,1.477567860,14.889974491,,1.510000000,15.216804649
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,23,ok,0.098902200,1.407675778,14.233007742,,1.440000000,14.559837900
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,24,ok,0.098240656,1.447891991,14.738215825,,1.480000000,15.065045983
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,25,ok,0.097301592,1.438198905,14.780836323,,1.470000000,15.107666481
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,26,ok,0.100927593,1.517013819,15.030714334,,1.550000000,15.357544492
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,27,ok,0.096776940,1.418370377,14.656077960,,1.450000000,14.982908118
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,28,ok,0.098313139,1.457868301,14.828824673,,1.490000000,15.155654831
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,29,ok,0.110116197,1.424010706,12.931891445,,1.460000000,13.258721603
script_15,original,base,r,statistical_modelling_analysis,01_linear_regression_inference,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/01_linear_regression_inference.R,30,ok,0.097680055,1.448075212,14.824676462,,1.480000000,15.151506620
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,1,ok,0.105484595,1.605524453,15.220463738,,1.640000000,15.547293896
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,2,ok,0.112057820,1.613376125,14.397711155,,1.650000000,14.724541313
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,3,ok,0.104633251,1.515802698,14.486816414,,1.550000000,14.813646572
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,4,ok,0.104898260,1.555716085,14.830713923,,1.590000000,15.157544081
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,5,ok,0.107903699,1.504733817,13.945155087,,1.540000000,14.271985245
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,6,ok,0.104144595,1.645962406,15.804587896,,1.680000000,16.131418054
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,7,ok,0.105832537,1.545410735,14.602416034,,1.580000000,14.929246192
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,8,ok,0.105040688,1.525669535,14.524557716,,1.560000000,14.851387874
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,9,ok,0.106049514,1.475339821,13.911801808,,1.510000000,14.238631966
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,10,ok,0.107532709,1.834855068,17.063227410,,1.870000000,17.390057568
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,11,ok,0.108137074,1.544657543,14.284255028,,1.580000000,14.611085186
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,12,ok,0.102525111,1.546491702,15.084028553,,1.580000000,15.410858711
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,13,ok,0.104128344,1.525967717,14.654681504,,1.560000000,14.981511662
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,14,ok,0.106742671,1.525113276,14.287756355,,1.560000000,14.614586513
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,15,ok,0.102635313,1.636455684,15.944372717,,1.670000000,16.271202875
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,16,ok,0.105487803,1.525523405,14.461609412,,1.560000000,14.788439570
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,17,ok,0.106309109,1.525254977,14.347359238,,1.560000000,14.674189396
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,18,ok,0.103837578,1.566062748,15.081849732,,1.600000000,15.408679890
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,19,ok,0.108407434,1.584569181,14.616794465,,1.620000000,14.943624623
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,20,ok,0.105740953,1.655440668,15.655624625,,1.690000000,15.982454783
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,21,ok,0.104830081,1.515738368,14.459002164,,1.550000000,14.785832322
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,22,ok,0.107212075,1.514959861,14.130496594,,1.550000000,14.457326752
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,23,ok,0.104371272,1.555888321,14.907246897,,1.590000000,15.234077055
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,24,ok,0.107203640,1.514962617,14.131634125,,1.550000000,14.458464283
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,25,ok,0.102075299,1.556638714,15.249905992,,1.590000000,15.576736150
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,26,ok,0.101331602,1.526881777,15.068169716,,1.560000000,15.394999874
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,27,ok,0.107424362,1.524890479,14.195015455,,1.560000000,14.521845613
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,28,ok,0.105167132,1.545628210,14.696875157,,1.580000000,15.023705315
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,29,ok,0.104767253,1.555758902,14.849667788,,1.590000000,15.176497946
script_16,original,base,r,statistical_modelling_analysis,02_logistic_regression_odds_ratios,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/statistical_modelling_analysis/02_logistic_regression_odds_ratios.R,30,ok,0.101890630,1.646699069,16.161437703,,1.680000000,16.488267861
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,1,ok,1.481554093,24.245783442,16.365101724,,24.730000000,16.691931882
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,2,ok,1.493632378,24.541835894,16.430974753,,25.030000000,16.757804911
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,3,ok,1.492425056,24.602230483,16.484734281,,25.090000000,16.811564439
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,4,ok,1.508895730,24.526847370,16.254832513,,25.020000000,16.581662671
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,5,ok,1.480701411,24.766062124,16.725898915,,25.250000000,17.052729073
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,6,ok,1.501991060,24.919104025,16.590713945,,25.410000000,16.917544103
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,7,ok,1.490966810,24.872707082,16.682267449,,25.360000000,17.009097607
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,8,ok,1.473156331,24.758528084,16.806449908,,25.240000000,17.133280066
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,9,ok,1.496248769,24.640980778,16.468505297,,25.130000000,16.795335455
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,10,ok,1.507669783,24.947248047,16.546891321,,25.440000000,16.873721479
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,11,ok,1.475832818,24.797653327,16.802481300,,25.280000000,17.129311458
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,12,ok,1.505572629,25.347933460,16.836074841,,25.840000000,17.162904999
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,13,ok,1.473928506,24.908275714,16.899242814,,25.390000000,17.226072972
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,14,ok,1.497261183,24.830649891,16.584047041,,25.320000000,16.910877199
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,15,ok,1.504232723,24.898371381,16.552206983,,25.390000000,16.879037141
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,16,ok,1.469408696,24.719752924,16.822925433,,25.200000000,17.149755591
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,17,ok,1.497712452,25.260502403,16.866056211,,25.750000000,17.192886369
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,18,ok,1.504709673,25.088215500,16.673127016,,25.580000000,16.999957174
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,19,ok,1.472378242,24.938782387,16.937755310,,25.420000000,17.264585468
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,20,ok,1.489000534,25.313349720,17.000228772,,25.800000000,17.327058930
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,21,ok,1.498068565,25.130386014,16.775190803,,25.620000000,17.102020961
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,22,ok,1.469209833,25.249817918,17.185984841,,25.730000000,17.512814999
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,23,ok,1.487731974,25.033764324,16.826797274,,25.520000000,17.153627432
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,24,ok,1.482284110,25.435544850,17.159696092,,25.920000000,17.486526250
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,25,ok,1.479100688,25.416585288,17.183810064,,25.900000000,17.510640222
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,26,ok,1.476731700,25.257359545,17.103553438,,25.740000000,17.430383596
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,27,ok,1.476229907,25.287523546,17.129800329,,25.770000000,17.456630487
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,28,ok,1.500095975,25.369723395,16.912066840,,25.860000000,17.238896998
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,29,ok,1.471692074,25.239006647,17.149651814,,25.720000000,17.476481972
script_14,original,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/r/machine_learning_workflows/02_regression_workflow_feature_importance.R,30,ok,1.470461325,24.959408893,16.973862875,,25.440000000,17.300693033
script_3,original,base,python,data_visualization,01_scatter_trend_grouped,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/data_visualization/01_scatter_trend_grouped.py,1,ok,0.915934165,15.070645092,16.453851890,,15.370000000,16.780682048
script_3,original,base,python,data_visualization,01_scatter_trend_grouped,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/data_visualization/01_scatter_trend_grouped.py,2,ok,0.905929831,14.503914810,16.009975954,,14.800000000,16.336806112
script_3,original,base,python,data_visualization,01_scatter_trend_grouped,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/data_visualization/01_scatter_trend_grouped.py,3,ok,0.923019213,14.708329485,15.935019854,,15.010000000,16.261850012
script_3,original,base,python,data_visualization,01_scatter_trend_grouped,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/data_visualization/01_scatter_trend_grouped.py,4,ok,0.905389269,14.824091482,16.373168967,,15.120000000,16.699999125
script_3,original,base,python,data_visualization,01_scatter_trend_grouped,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/data_visualization/01_scatter_trend_grouped.py,5,ok,0.915366692,14.550830559,15.896176567,,14.850000000,16.223006725
script_3,original,base,python,data_visualization,01_scatter_trend_grouped,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/data_visualization/01_scatter_trend_grouped.py,6,ok,0.904962107,14.964231092,16.535754344,,15.260000000,16.862584502
