implementation_type,model,prompt_type,language,category,snippet,script_path,run_id,status,elapsed_seconds,energy_joules,avg_power_watts,error_message
candidate,original,base,python,data_visualization,02_distribution_boxplot,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/data_visualization/02_distribution_boxplot.py,93,ok,0.852967464,15.000000000,17.585664909,
candidate,original,base,python,data_visualization,02_distribution_boxplot,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/data_visualization/02_distribution_boxplot.py,94,ok,0.852515482,14.760000000,17.313468566,
candidate,original,base,python,data_visualization,02_distribution_boxplot,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/data_visualization/02_distribution_boxplot.py,95,ok,0.853209334,14.820000000,17.369711523,
candidate,original,base,python,data_visualization,02_distribution_boxplot,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/data_visualization/02_distribution_boxplot.py,96,ok,0.851493497,14.780000000,17.357736791,
candidate,original,base,python,data_visualization,02_distribution_boxplot,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/data_visualization/02_distribution_boxplot.py,97,ok,0.852270559,14.760000000,17.318444060,
candidate,original,base,python,data_visualization,02_distribution_boxplot,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/data_visualization/02_distribution_boxplot.py,98,ok,0.853251653,15.130000000,17.732166058,
candidate,original,base,python,data_visualization,02_distribution_boxplot,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/data_visualization/02_distribution_boxplot.py,99,ok,0.850797160,14.830000000,17.430711687,
candidate,original,base,python,data_visualization,02_distribution_boxplot,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/data_visualization/02_distribution_boxplot.py,100,ok,0.852898468,15.200000000,17.821582017,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,1,ok,2.252963693,36.540000000,16.218636862,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,2,ok,2.251989717,36.420000000,16.172365142,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,3,ok,2.253371928,37.060000000,16.446463870,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,4,ok,2.248265970,37.500000000,16.679521240,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,5,ok,2.257486193,38.260000000,16.948054929,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,6,ok,2.250058105,37.780000000,16.790677501,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,7,ok,2.248989845,38.390000000,17.069885880,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,8,ok,2.254057731,38.550000000,17.102490087,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,9,ok,2.256675109,38.150000000,16.905402044,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,10,ok,2.257689943,38.340000000,16.981959865,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,11,ok,2.248986760,37.810000000,16.812015381,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,12,ok,2.256510358,38.850000000,17.216849842,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,13,ok,2.256714034,38.310000000,16.976009996,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,14,ok,2.256733934,38.580000000,17.095502229,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,15,ok,2.253800534,38.300000000,16.993518025,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,16,ok,2.252336919,38.850000000,17.248751584,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,17,ok,2.259973134,39.260000000,17.371887926,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,18,ok,2.259164246,38.610000000,17.090390868,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,19,ok,2.254235583,38.790000000,17.207607001,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,20,ok,2.258291843,38.270000000,16.946436803,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,21,ok,2.259738061,38.280000000,16.940016483,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,22,ok,2.249204863,38.030000000,16.908197482,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,23,ok,2.255907841,39.110000000,17.336701123,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,24,ok,2.249008332,38.260000000,17.011942311,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,25,ok,2.254383411,39.240000000,17.406089758,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,26,ok,2.266812111,38.710000000,17.076845413,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,27,ok,2.251243627,38.370000000,17.043912769,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,28,ok,2.254396221,39.050000000,17.321711080,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,29,ok,2.259263429,38.550000000,17.063083262,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,30,ok,2.268823138,38.550000000,16.991187790,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,31,ok,2.247828754,38.100000000,16.949689754,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,32,ok,2.257409392,38.530000000,17.068237661,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,33,ok,2.248250658,38.770000000,17.244518471,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,34,ok,2.256445926,39.150000000,17.350293906,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,35,ok,2.255429394,39.260000000,17.406884961,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,36,ok,2.251114296,39.550000000,17.569076821,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,37,ok,2.265404168,38.530000000,17.008002609,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,38,ok,2.255360173,39.210000000,17.385249802,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,39,ok,2.254532611,38.340000000,17.005742038,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,40,ok,2.248248426,38.320000000,17.044379774,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,41,ok,2.259891202,39.280000000,17.381367725,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,42,ok,2.250425319,38.270000000,17.005674295,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,43,ok,2.261160017,39.290000000,17.376036948,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,44,ok,2.250158820,38.300000000,17.021020765,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,45,ok,2.257299659,39.340000000,17.427903222,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,46,ok,2.255772189,38.580000000,17.102790871,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,47,ok,2.254344329,38.790000000,17.206776933,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,48,ok,2.252167786,38.600000000,17.139042766,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,49,ok,2.251899058,38.190000000,16.959019484,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,50,ok,2.258752083,39.140000000,17.328152255,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,51,ok,2.260607490,38.340000000,16.960042895,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,52,ok,2.253376252,39.520000000,17.538127494,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,53,ok,2.269438963,39.830000000,17.550593186,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,54,ok,2.261842545,39.080000000,17.277948939,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,55,ok,2.248089872,38.390000000,17.076719431,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,56,ok,2.251678293,39.220000000,17.418118797,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,57,ok,2.268531946,39.580000000,17.447406932,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,58,ok,2.252813945,39.100000000,17.356071542,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,59,ok,2.248917836,38.520000000,17.128238028,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,60,ok,2.254213639,38.940000000,17.274316563,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,61,ok,2.275063189,39.370000000,17.305013852,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,62,ok,2.249017438,39.530000000,17.576564473,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,63,ok,2.263331669,38.530000000,17.023576583,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,64,ok,2.256667129,38.370000000,17.002950726,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,65,ok,2.261500879,38.500000000,17.024092432,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,66,ok,2.248484063,38.350000000,17.055935877,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,67,ok,2.255454488,38.580000000,17.105199952,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,68,ok,2.267929899,38.640000000,17.037563646,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,69,ok,2.257240069,39.700000000,17.587850112,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,70,ok,2.254392980,39.410000000,17.481424201,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,71,ok,2.248330568,38.300000000,17.034861575,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,72,ok,2.255055833,38.430000000,17.041706656,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,73,ok,2.250389814,38.860000000,17.268119398,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,74,ok,2.257937725,39.300000000,17.405263026,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,75,ok,2.255308649,38.640000000,17.132909953,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,76,ok,2.263252990,39.340000000,17.382060324,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,77,ok,2.263564179,38.610000000,17.057170439,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,78,ok,2.261465667,39.470000000,17.453282876,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,79,ok,2.252368454,38.160000000,16.942165893,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,80,ok,2.262330708,39.440000000,17.433348653,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,81,ok,2.252196988,39.400000000,17.494029257,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,82,ok,2.262523464,39.570000000,17.489321384,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,83,ok,2.253785599,38.140000000,16.922638967,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,84,ok,2.258812887,39.380000000,17.433936306,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,85,ok,2.259194443,39.050000000,17.284922119,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,86,ok,2.260683503,39.430000000,17.441627697,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,87,ok,2.257407054,39.110000000,17.325187290,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,88,ok,2.260718151,39.500000000,17.472323997,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,89,ok,2.248354420,38.980000000,17.337124278,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,90,ok,2.251345783,39.180000000,17.402924196,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,91,ok,2.255221473,38.510000000,17.075928223,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,92,ok,2.263962857,38.550000000,17.027664513,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,93,ok,2.249727410,39.330000000,17.482117978,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,94,ok,2.252749025,38.180000000,16.948181789,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,95,ok,2.262884886,38.660000000,17.084386501,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,96,ok,2.255065023,39.200000000,17.383090776,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,97,ok,2.257286968,39.190000000,17.361549752,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,98,ok,2.259596013,38.530000000,17.051720652,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,99,ok,2.253655815,38.370000000,17.025669911,
candidate,original,base,python,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/01_pipeline_cv_gridsearch_classification.py,100,ok,2.261924818,38.410000000,16.981112588,
candidate,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/02_regression_workflow_feature_importance.py,1,ok,12.158091620,191.320000000,15.736022229,
candidate,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/02_regression_workflow_feature_importance.py,2,ok,12.176430933,193.610000000,15.900389947,
candidate,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/02_regression_workflow_feature_importance.py,3,ok,12.243254802,193.400000000,15.796453078,
candidate,original,base,python,machine_learning_workflows,02_regression_workflow_feature_importance,/home/romakrut/PycharmProjects/masters-thesis/task_equivalents/python/machine_learning_workflows/02_regression_workflow_feature_importance.py,4,ok,12.193323924,195.630000000,16.044025503,
